index,dataset,selector,world_seed,horizon,N,noise_scale,true_utility,true_utility,true_utility,true_executability,true_executability,true_executability,public_boundary_risk,public_boundary_risk,public_boundary_risk,proxy_score,proxy_score,proxy_score
18,library_seed_grid,boundary_sieve_full,1,4,256,-1.0,0.37498819535483774,0.0,8,0.0415457843207923,0.0,8,2.9697945439675535,0.0,8,17.048305879844317,0.10750136045577784,8
19,library_seed_grid,boundary_sieve_full,2,4,256,-1.0,0.5378771334603774,0.3108996610511866,8,0.06489559140498749,0.032521279711268156,8,2.329048939727964,0.497930234259935,8,14.47940432421547,1.1623810172857663,8
20,library_seed_grid,boundary_sieve_full,3,4,256,-1.0,0.30000121169177124,0.25636996531100237,8,0.037234312130621804,0.024045035233334927,8,3.264722383927741,0.6824934453009646,8,17.027172108956435,1.5216924913067638,8
21,library_seed_grid,boundary_sieve_full,4,4,256,-1.0,0.13661042512974664,0.12984943174634658,8,0.02400346385027325,0.012121150607689453,8,3.280324231168535,0.4143046727461621,8,16.972928095544756,1.262941256767086,8
22,library_seed_grid,boundary_sieve_full,5,4,256,-1.0,0.763685671025859,0.343686350516663,8,0.09071153348320898,0.03778816589485926,8,1.8271338397288595,0.42662782541742006,8,13.492785581099865,1.0648863116282299,8
23,library_seed_grid,proxy_tail,0,4,256,-1.0,-0.06551623133514727,0.11792617037783056,8,0.007355555287883368,0.009201845017408434,8,5.193096174785064,1.2450982021319266,8,17.429884632854687,0.17411335825604507,8
24,library_seed_grid,proxy_tail,1,4,256,-1.0,0.3099913751025192,0.18383876942391028,8,0.036499752147577724,0.014272334271062066,8,3.2988323687288745,0.9306595086224042,8,17.10112442555796,0.1924782882617295,8
25,library_seed_grid,proxy_tail,2,4,256,-1.0,-0.06876073940421913,0.05123622271322352,8,0.007035208917891116,0.003970515959130292,8,4.561493427533485,0.5135829719394409,8,17.382681862212657,0.4878352603686412,8
26,library_seed_grid,proxy_tail,3,4,256,-1.0,0.009976994878770757,0.1627970655117723,8,0.012832675111647365,0.012265303351481033,8,5.2362294285075555,1.8157901107501397,8,17.935437173242033,0.27814353458934316,8
27,library_seed_grid,proxy_tail,4,4,256,-1.0,-0.04314060457763388,0.04287891291299973,8,0.008519705399974027,0.0033457914511862068,8,4.416607221368128,0.34235635642628237,8,18.62827416635038,0.35038848582398685,8
28,library_seed_grid,proxy_tail,5,4,256,-1.0,-0.03326555115850047,0.09157395174135254,8,0.009533224638310273,0.007013889920937358,8,4.58159444619359,1.012040747195439,8,17.49091839786871,0.28114940958292356,8
