index,dataset,mode,selector,horizon,N,proxy_score,proxy_score,proxy_score,true_utility,true_utility,true_utility,true_executability,true_executability,true_executability,public_boundary_risk,public_boundary_risk,public_boundary_risk,initiation_violation,initiation_violation,initiation_violation,termination_drift,termination_drift,termination_drift,reachability_gap,reachability_gap,reachability_gap
18,horizon_stress,miscalibrated,proxy_tail,6,16,21.572998794878497,1.4006141377440826,8,-0.19483850680922293,0.12264848108152512,8,0.002930812740066904,0.0079852570784632,8,8.344685334327817,2.6879484522383823,8,1.7539007892262561,1.032137535432867,8,1.5863967378377146,0.1560685110011595,8,2.700163373749763,0.6509688063781545,8
19,horizon_stress,miscalibrated,proxy_tail,6,128,23.586050310217704,0.727026917058179,8,-0.23990797712671008,0.00012006832366309316,8,4.955146385342742e-06,6.463601200560354e-06,8,13.36159035689753,3.155659316446547,8,3.026492966034177,1.0631428174506918,8,1.8314179733633227,0.08772379763899617,8,3.7304307724964376,0.3549390815223717,8
20,horizon_stress,miscalibrated,proxy_tail,6,512,24.064911950720468,0.6595453301059763,8,-0.23991741466965283,8.1843498210683e-05,8,4.437174248824463e-06,4.477018033646876e-06,8,12.325224299030458,1.4369136281824824,8,2.5812509261062826,0.47187490272237614,8,1.8168139223138706,0.0802827224433033,8,3.8334005271502223,0.24850451228993042,8
21,horizon_stress,miscalibrated,proxy_tail,8,16,26.336398151696155,0.6913779145284922,8,-0.3199862817860785,3.731148917961288e-05,8,6.899197370232037e-07,1.8814514923944416e-06,8,21.800505475491278,9.928160380428476,8,6.184424174793168,3.330447275231281,8,2.247292721617875,0.1820024064131269,8,4.112821033314461,0.8758628273949791,8
22,horizon_stress,miscalibrated,proxy_tail,8,128,27.578603147808607,0.7418001961569639,8,-0.31999977708952143,6.291354738735781e-07,8,1.0232053494757679e-08,2.8882969546474524e-08,8,21.379214580670983,5.156210184265318,8,6.215503944557841,1.528575046936445,8,2.3697645414889137,0.0952186506829153,8,4.116297612989159,0.6334326207289994,8
23,horizon_stress,miscalibrated,proxy_tail,8,512,29.01793706045084,0.6489852772800907,8,-0.3199999770323401,3.877743174126318e-08,8,9.911200850368321e-10,1.6875568941784759e-09,8,20.387969423054212,3.025625667480636,8,5.363612798437474,1.0042022696781427,8,2.3452249711621773,0.12277569157362414,8,4.35777562803311,0.3502902500222945,8
24,selection,anti_correlated,proxy_tail,4,1,14.131427689458539,5.571420283186829,12,0.29769583020423646,0.818031299003136,12,0.0704104413523072,0.13891578520695366,12,3.6094491181387975,2.174030450172591,12,1.021633946860497,0.9438894490874554,12,0.8221650819028747,0.17575112397182685,12,0.6736915679609649,0.4252928858049267,12
25,selection,anti_correlated,proxy_tail,4,2,21.635879303520483,12.057123340499494,12,0.03354098580829718,0.31516931594893033,12,0.024840643254154124,0.04063763607525444,12,7.336095713226768,6.503268759637034,12,2.377401671339623,2.4697197546127616,12,0.8873467950874169,0.169080979509564,12,1.0689238504296956,0.543121274361075,12
26,selection,anti_correlated,proxy_tail,4,4,28.214938805614025,11.319610000236278,12,-0.036437107960289365,0.4220130995591397,12,0.013485622861352797,0.046083441491238344,12,10.900102216481258,6.41049399181302,12,3.7849332173767025,2.381231252832648,12,0.9379934286562044,0.12127443651045415,12,1.1719139359775081,0.5700314508683814,12
27,selection,anti_correlated,proxy_tail,4,8,31.795286656342878,9.646074429446289,12,-0.1584885425936834,0.0045832435438594235,12,0.00014147337701901259,0.00043050550348687407,12,12.576411951612686,5.945173409390228,12,4.331405778961277,2.5735600594428965,12,0.9707806920778973,0.07085966489093891,12,1.4519372669246657,0.6082308692680111,12
28,selection,anti_correlated,proxy_tail,4,16,42.202276916318105,13.234658758905397,12,-0.15991567875938448,0.00021861099254675707,12,6.983819344155698e-06,1.7672401967275386e-05,12,18.50552243478423,7.8546181153262715,12,6.793080618380947,3.609000900281652,12,0.9865611674836812,0.10952685784976615,12,1.7609446718858244,0.7271549665632819,12
29,selection,anti_correlated,proxy_tail,4,32,48.25021081332422,12.129606791671984,12,-0.15999938115742265,2.1433278048004274e-06,12,5.8245317205749195e-08,2.0172602003870491e-07,12,22.113920465639726,6.764779324948442,12,8.592971972836454,3.1317344924082193,12,0.954961459887765,0.09283533611713575,12,1.4902845295433937,0.6427319857832738,12
30,selection,anti_correlated,proxy_tail,4,64,61.2388259894993,13.3820380439206,12,-0.15999999997842232,7.356112609918584e-11,12,2.312016787458237e-12,7.902683034657528e-12,12,29.138500234075746,7.370291305102386,12,11.097057410742435,2.8584709702090105,12,1.044054761368908,0.12551750304421957,12,1.9610872040710514,0.5612574875481074,12
31,selection,anti_correlated,proxy_tail,4,128,66.52784496315638,11.756486314018249,12,-0.159999999999684,1.0946716388493137e-12,12,2.8309005850602297e-14,9.806520767966489e-14,12,32.29007563936171,6.5951051829392355,12,12.644088484506142,2.5029670808081983,12,1.0398411692668388,0.13575424582144013,12,1.8573035175572485,0.7440546072799102,12
32,selection,anti_correlated,proxy_tail,4,256,75.90813068814485,10.30806228648111,12,-0.16,0.0,12,3.2114080402352655e-21,7.369965946861992e-21,12,37.56013497431736,5.749078237574658,12,13.755491287839718,2.2852078022930566,12,1.0815474518889208,0.14635076399196137,12,1.9933291881958246,0.6504423283338026,12
33,selection,anti_correlated,proxy_tail,4,512,79.74523071667862,8.984467883875759,12,-0.16,0.0,12,1.247759207880856e-22,3.358676200789487e-22,12,39.75436530100169,4.916874425946658,12,14.885764746234257,2.3281525582983362,12,1.0481476852889953,0.1271334459309005,12,1.896647216561093,0.6212709157530244,12
34,selection,calibrated,proxy_tail,4,1,0.4066283354787655,3.763037872895342,12,0.29769583020423646,0.818031299003136,12,0.0704104413523072,0.13891578520695366,12,3.6094491181387975,2.174030450172591,12,1.021633946860497,0.9438894490874554,12,0.8221650819028747,0.17575112397182685,12,0.6736915679609649,0.4252928858049267,12
35,selection,calibrated,proxy_tail,4,2,2.1100093491458463,2.7574812758839142,12,0.4080413104822806,0.8072865369034798,12,0.08371673914354288,0.13806325814067316,12,2.944930050945685,1.722794152387148,12,0.6030398096646826,0.5882673998864503,12,0.8741993722370678,0.2050585606665527,12,0.7548641506627308,0.46257546627224005,12
36,selection,calibrated,proxy_tail,4,4,3.9299551009212466,1.9804417370373464,12,1.0220461393750255,0.9955500732708887,12,0.15896064903024407,0.14952174267797735,12,1.9801771066012013,1.1297571747773956,12,0.22032509642161777,0.37179094950038,12,0.8172873528141243,0.16814276735132164,12,0.6885814362791987,0.33378664264654784,12
37,selection,calibrated,proxy_tail,4,8,5.069985289683708,0.639553236293046,12,1.3032065905220962,0.8072952692651316,12,0.18620168455481811,0.12996468909493863,12,1.6930817668794234,0.793612430656737,12,0.010600552544919609,0.027689195202087163,12,0.8709755093054499,0.18881127709780463,12,0.8575467189981879,0.615057066326142,12
38,selection,calibrated,proxy_tail,4,16,5.578240066668432,0.6020665607400661,12,1.024655808118925,0.6670351981744024,12,0.1357542978549154,0.09784855839587309,12,1.927430114593206,0.7755890961586812,12,0.02140659260224707,0.0640561464891522,12,0.9257889244342573,0.19945825043661589,12,1.0120290416363957,0.5761325572724346,12
39,selection,calibrated,proxy_tail,4,32,6.119647578712289,0.27612876651109747,12,0.9369823005820453,0.4650177407740808,12,0.10945750375156528,0.05415121793164547,12,2.090777815159434,0.5516152499722676,12,0.008754641322656687,0.030326967145766756,12,0.9999924290528636,0.14761226331721872,12,1.1502570849383154,0.4577068801655518,12
40,selection,calibrated,proxy_tail,4,64,6.344923916156094,0.330774682341453,12,0.9155667585967705,0.3733646500394344,12,0.10345603094226445,0.04366890401574523,12,2.146091100105269,0.500889213368782,12,0.008754641322656687,0.030326967145766756,12,1.0447118884028888,0.1480644577094092,12,1.1646726433507197,0.3869004511407737,12
41,selection,calibrated,proxy_tail,4,128,6.533742201023679,0.21916665547947697,12,0.8719753165327209,0.353476933475052,12,0.09739773253529262,0.048922219900469834,12,2.2607068835821615,0.5913723110108082,12,0.0,0.0,12,1.0631335877396235,0.1796906505851633,12,1.2775143665913768,0.4478400385703315,12
42,selection,calibrated,proxy_tail,4,256,6.630858358318445,0.17408467295606667,12,0.7769023606610118,0.25947312367363246,12,0.08352949650689118,0.030999707005426595,12,2.396237914206913,0.5202303985284228,12,0.0,0.0,12,1.1014542728832875,0.16417634230974934,12,1.3822316140958797,0.38912537742889824,12
43,selection,calibrated,proxy_tail,4,512,6.681338081382772,0.14249712866587808,12,0.7509288333035823,0.2719954222330873,12,0.08112657277362463,0.03302086429622782,12,2.433673408795683,0.5449258740085041,12,0.0,0.0,12,1.1134188395967808,0.16702075798995447,12,1.4112281954756358,0.4113835609483907,12
44,selection,miscalibrated,boundary_sieve,4,1,10.0327676606798,2.1131724450878755,12,0.29769583020423646,0.818031299003136,12,0.0704104413523072,0.13891578520695366,12,3.6094491181387975,2.174030450172591,12,1.021633946860497,0.9438894490874554,12,0.8221650819028747,0.17575112397182685,12,0.6736915679609649,0.4252928858049267,12
45,selection,miscalibrated,boundary_sieve,4,2,10.617822288826083,2.2768033760693642,12,0.4080413104822806,0.8072865369034798,12,0.08371673914354288,0.13806325814067316,12,2.944930050945685,1.722794152387148,12,0.6030398096646826,0.5882673998864503,12,0.8741993722370678,0.2050585606665527,12,0.7548641506627308,0.46257546627224005,12
46,selection,miscalibrated,boundary_sieve,4,4,10.389997688165794,1.7449636062691327,12,1.0957212621595678,1.0016329821607122,12,0.1690889725571221,0.15039147329043662,12,1.9746842023120728,1.1340097692759787,12,0.21700687449355174,0.37372109920843305,12,0.8142464517854568,0.17076679817112647,12,0.6885814362791987,0.33378664264654784,12
47,selection,miscalibrated,boundary_sieve,4,8,12.366718609741122,2.374454989703505,12,0.9563763187778225,0.7190171377081124,12,0.13039495127163145,0.10332143177716718,12,2.023203148326888,0.7785842143419597,12,0.02258540857456087,0.04704403614897052,12,0.9148943168318361,0.17138820107816094,12,1.1312952768935824,0.6333291211100395,12
48,selection,miscalibrated,boundary_sieve,4,16,13.541038626550447,2.2990483872145884,12,0.8821542094118286,0.6768985456566675,12,0.1127639140239421,0.09714084490724482,12,2.228987754678376,0.7494328205266031,12,0.010855502395892128,0.0285154424956777,12,0.9748792962993349,0.17654837364450165,12,1.3121831136587836,0.6293191452663512,12
49,selection,miscalibrated,boundary_sieve,4,32,15.023724727785838,1.6449396873559463,12,0.535438729673353,0.3828902242863058,12,0.06435138005606676,0.04101350198850899,12,2.5759499767998277,0.6190952407116281,12,0.03891587524756044,0.07041051686060029,12,1.0692194840099862,0.12087503138905127,12,1.5204466058539665,0.5277092030621956,12
50,selection,miscalibrated,boundary_sieve,4,64,15.264323822344322,1.4782409955457967,12,0.5742435026783249,0.3920336433270886,12,0.06646021802560549,0.04106270052543043,12,2.5700410721059876,0.5968184911231407,12,0.029140858894102516,0.046818483605504634,12,1.09140108430917,0.12912665527029155,12,1.5186067213488101,0.4999369603740726,12
51,selection,miscalibrated,boundary_sieve,4,128,15.99745083309495,1.3091408771476214,12,0.6165047588763222,0.2646921316065532,12,0.06569326188104549,0.028773997530502422,12,2.712303355712171,0.48809763903369063,12,0.0028769349261324553,0.009965994924261656,12,1.1815982935658478,0.12610216324767068,12,1.6287064474570931,0.39331910367184886,12
52,selection,miscalibrated,boundary_sieve,4,256,16.336456283719954,0.978250536269256,12,0.5601733900160121,0.17744892703433815,12,0.05913747082992637,0.020501443630206416,12,2.7824717216166293,0.31283917146354884,12,0.0,0.0,12,1.2037449695138092,0.10616347349560641,12,1.6914668039462566,0.25453392172877154,12
53,selection,miscalibrated,boundary_sieve,4,512,16.636070661852575,0.3431376413188404,12,0.5052331574530537,0.09195152881644335,12,0.05268847979048155,0.00660039934492375,12,2.855571410636849,0.06461389112715807,12,0.008754641322656687,0.030326967145766756,12,1.2353037519394277,0.04540357724561766,12,1.7187094332853297,0.08444956492414157,12
54,selection,miscalibrated,proxy_tail,4,1,10.0327676606798,2.1131724450878755,12,0.29769583020423646,0.818031299003136,12,0.0704104413523072,0.13891578520695366,12,3.6094491181387975,2.174030450172591,12,1.021633946860497,0.9438894490874554,12,0.8221650819028747,0.17575112397182685,12,0.6736915679609649,0.4252928858049267,12
55,selection,miscalibrated,proxy_tail,4,2,11.559689684633197,1.6038055749088829,12,0.046799744240451635,0.3076742425210219,12,0.02609017471138356,0.039895353466590275,12,5.748208975257342,5.131210528043805,12,1.5719817193167778,1.8962518516203173,12,0.9859905008119277,0.16329058569631233,12,1.150168197803724,0.5037842240432012,12
56,selection,miscalibrated,proxy_tail,4,4,12.995959902791027,1.867284435737986,12,0.16622620307252223,0.46292580190728766,12,0.03700718359642289,0.054057178060450496,12,4.165871644553387,2.119778330478299,12,0.8909614173598462,0.8285650108299922,12,1.019591695311837,0.13097476031386726,12,1.2072293125761597,0.38714286187863534,12
57,selection,miscalibrated,proxy_tail,4,8,14.190267877267535,1.3864594315067365,12,0.017900846940667178,0.21784221855319352,12,0.0159502857714788,0.019963802254384044,12,4.750611990925795,2.1094560084463057,12,0.8794771102566926,0.873986911920029,12,1.0646005796265268,0.10257204365240151,12,1.6833196140694497,0.35748788739999404,12
58,selection,miscalibrated,proxy_tail,4,16,15.26148490325953,1.4671399690710671,12,-0.025180669735183903,0.18203439752395795,12,0.011492656104546077,0.015750956959521653,12,4.933464233808358,1.7549794052020184,12,0.835633572237891,0.63478931393867,12,1.0960046305090259,0.08697404880286075,12,1.9116426962281372,0.5983163439093092,12
59,selection,miscalibrated,proxy_tail,4,32,16.219804429100538,1.0128691470344326,12,-0.015454512446089549,0.21654369507089125,12,0.011731000862150877,0.0174037997669959,12,5.296085048213022,2.0236129488811483,12,0.83178708483115,0.6425307241349235,12,1.1741791928516736,0.06724321078643998,12,2.1862112481148706,0.527014359975373,12
60,selection,miscalibrated,proxy_tail,4,64,16.815035792651884,0.7692806116377131,12,-0.015085660647707076,0.2105616130287325,12,0.01165274554261477,0.016859435285710857,12,4.795328964435936,1.3169144777601964,12,0.5777859921139681,0.40309445085959833,12,1.180617961344657,0.06770039123171702,12,2.316510931376546,0.4467062452490638,12
61,selection,miscalibrated,proxy_tail,4,128,17.09830406329542,0.5131868571209931,12,0.021802087619686782,0.25796888740520696,12,0.014287301778825928,0.02034856349359783,12,5.192792012863565,2.205970645862696,12,0.7001302215272197,0.9296073845352429,12,1.2046160604428,0.043523825915757014,12,2.400431911584685,0.42944344479730895,12
62,selection,miscalibrated,proxy_tail,4,256,17.437512776414874,0.14268756524765072,12,-0.02241653292240729,0.12987763199068258,12,0.010713854936816064,0.010139273782074968,12,4.784656234010019,1.2411571816329392,12,0.4592226240357673,0.41667592650179686,12,1.1999475282536567,0.02845375738078315,12,2.573651232194749,0.2678947547225934,12
63,selection,miscalibrated,proxy_tail,4,512,17.553524155627386,0.17679982589224627,12,-0.023015287801074535,0.13048336731376928,12,0.010672120002515507,0.01018315287733263,12,4.8920066846681465,1.3101104833180381,12,0.4499580664674843,0.4135340658795634,12,1.20624530466265,0.018864110145153365,12,2.6735403333169163,0.27793845920128907,12
64,selection,oracle,proxy_tail,4,1,0.45780485623533007,0.8181293022942406,12,0.29769583020423646,0.818031299003136,12,0.0704104413523072,0.13891578520695366,12,3.6094491181387975,2.174030450172591,12,1.021633946860497,0.9438894490874554,12,0.8221650819028747,0.17575112397182685,12,0.6736915679609649,0.4252928858049267,12
65,selection,oracle,proxy_tail,4,2,0.635823868442763,0.8634789699945369,12,0.4778925851536438,0.859950247716935,12,0.09363585656798457,0.14266962283607845,12,2.9105925497824905,1.7519118959709425,12,0.6030398096646826,0.5882673998864503,12,0.862042622906154,0.20380896125559378,12,0.7264671040723228,0.46294377829468825,12
66,selection,oracle,proxy_tail,4,4,1.5197496555209227,1.131417465299344,12,1.3611902039410577,1.1342723764920635,12,0.23393689858544567,0.19758142401434256,12,1.8104723780932133,1.3480226850465038,12,0.25792633043989394,0.4924340728131702,12,0.7429395904154591,0.17976336024928333,12,0.5322990317687144,0.41080122473519676,12
67,selection,oracle,proxy_tail,4,8,1.9081026408372317,0.7444302987234838,12,1.7502500844211715,0.7454413643764966,12,0.2839990664593773,0.1523722321656415,12,1.2120703942406703,0.6271567489666915,12,0.007723617618787153,0.026755396267946995,12,0.7198056202838141,0.17736355803140827,12,0.5089330558057152,0.4446321423134292,12
68,selection,oracle,proxy_tail,4,16,2.0188619118659363,0.6824377904936019,12,1.8589280865110975,0.6867640469013159,12,0.32763336393604514,0.15146275295211745,12,1.0402158593262518,0.6648173110010979,12,0.0,0.0,12,0.6674392746420089,0.20621498050861053,12,0.40609279033352325,0.5045264700334129,12
69,selection,oracle,proxy_tail,4,32,2.166871337745,0.5316959499387651,12,2.0075926074087707,0.5339904053323832,12,0.37684200653578404,0.13064290133378104,12,0.7592330189438158,0.28223107200279013,12,0.0,0.0,12,0.5925190679896205,0.08885356515133667,12,0.18645430377332475,0.23266392066429212,12
70,selection,oracle,proxy_tail,4,64,2.340110599141805,0.4656380363959147,12,2.181254013799338,0.4684765582117324,12,0.3634384776155825,0.11633148651096253,12,0.8934719921865518,0.26839267887922663,12,0.0,0.0,12,0.6608213558584165,0.08846177186286393,12,0.2580719471711499,0.23112062978804176,12
71,selection,oracle,proxy_tail,4,128,2.6286746421223723,0.2574680824675909,12,2.4704417143428876,0.25898977196868006,12,0.44087740893218635,0.1033673993941441,12,0.7492587571499415,0.24777112007425814,12,0.0,0.0,12,0.6391866554967627,0.10001933766226201,12,0.11760171879284798,0.21274951414732585,12
72,selection,oracle,proxy_tail,4,256,2.7135869420222227,0.1895894095381966,12,2.5557385096999448,0.18825824520941978,12,0.48028866849255397,0.08835200610372994,12,0.634980338610572,0.18313093219919974,12,0.0,0.0,12,0.6085244721450792,0.09397287420142028,12,0.03920057293094933,0.13579476800442689,12
73,selection,oracle,proxy_tail,4,512,2.8324113135718414,0.08669719738004499,12,2.6743866705915607,0.08541679800400588,12,0.5439241703440733,0.10890942391575992,12,0.5778370330350072,0.18744494076719773,12,0.0,0.0,12,0.5473666326678291,0.12495998539076521,12,0.03920057293094933,0.13579476800442689,12
74,selection,random,proxy_tail,4,1,0.23190379541671513,1.478535672310018,12,0.29769583020423646,0.818031299003136,12,0.0704104413523072,0.13891578520695366,12,3.6094491181387975,2.174030450172591,12,1.021633946860497,0.9438894490874554,12,0.8221650819028747,0.17575112397182685,12,0.6736915679609649,0.4252928858049267,12
75,selection,random,proxy_tail,4,2,0.9362017120248373,1.104162940656511,12,0.14693572590870077,0.5922835796430034,12,0.03634686897761038,0.07071658309537056,12,8.734749046030965,13.657510987891722,12,2.8866962067184496,5.083916152454873,12,0.901079070850881,0.1690453099691686,12,1.0270675881497184,0.7647849819167413,12
76,selection,random,proxy_tail,4,4,1.076292569871297,1.0161308720028206,12,0.23929467146708147,0.6210540136489833,12,0.04890890954571717,0.07714482039731377,12,8.80600538074677,13.696151865965227,12,2.952137291516111,5.132163674007634,12,0.8945046155957023,0.20298958766587305,12,1.0651764112887891,0.830313672246912,12
77,selection,random,proxy_tail,4,8,1.3715240522753005,0.7809487860246703,12,0.3844065368442846,0.6333130655309829,12,0.06947316952295733,0.08096948884556256,12,8.514720993593697,13.91358183280218,12,2.8615253819222732,5.240650621224957,12,0.8560465596136818,0.19344883601455878,12,1.0189386583384252,0.8459050792553383,12
78,selection,random,proxy_tail,4,16,1.7702308859297597,0.6381135506101782,12,0.35079537590169735,0.6117427693482607,12,0.06536889507833925,0.07925502528964125,12,7.846823094772849,13.839868965610655,12,2.4366781847591814,5.133434261855327,12,0.9129095103662476,0.19304840989354863,12,1.1052719264959574,0.8063835027232668,12
79,selection,random,proxy_tail,4,32,1.9083821827015022,0.5421936187369837,12,0.2253074377555713,0.5573737894802949,12,0.04538714839125885,0.06680177833593236,12,9.065804814121666,13.629358248236068,12,2.859073725498933,5.0992867896112175,12,0.9943225962854361,0.15531287105937056,12,1.2248351463755887,0.8038853837014934,12
80,selection,random,proxy_tail,4,64,2.2703572172185607,0.5467965289537033,12,0.1709561057945821,0.6695668144577889,12,0.04447220887897393,0.09329311585562909,12,7.555502949337622,13.220453653837874,12,2.2758501408148715,4.863269877532962,12,0.9219542757811489,0.1893653956455793,12,1.0247335116692418,0.7724329868792545,12
81,selection,random,proxy_tail,4,128,2.562564161336981,0.3344541948007,12,0.16154448136729097,0.6728349607131068,12,0.04372328178403106,0.0935592999791943,12,3.6265302814114726,1.6315904446175693,12,0.934530692855001,0.6031480231124633,12,0.8464957685822657,0.14348066074219346,12,0.7208146340470981,0.212852553014685,12
82,selection,random,proxy_tail,4,256,2.7262596582708127,0.31086020452127094,12,0.010775925476068364,0.4506809910254414,12,0.02171731789398164,0.0587828281157751,12,4.628566972392485,4.128324980980814,12,1.3372641195108292,1.8437755802478586,12,0.8772307766305437,0.1802693225119967,12,1.029383363892059,0.7066796173905873,12
83,selection,random,proxy_tail,4,512,2.9923728509137693,0.3192858498237005,12,-0.13604467658604588,0.04466758000362577,12,0.0026744126881471674,0.0053778543788665775,12,6.296209515884587,3.5729384976115113,12,2.020877117678643,1.897042621845346,12,0.9178712854159418,0.197461803533295,12,1.2354560531008427,0.6896706773779151,12
